"capability_id","workspace","canonical_route","object_type","action","permission","guard_helper","server_enforcement_point","frontend_behavior","source_review_status","verification_status","evidence"
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/homepage/sections/:sectionId","PATCH handleCommerceResource","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/homepage/sections/[sectionId]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/homepage/sections/:sectionId","DELETE handleCommerceResource","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/homepage/sections/[sectionId]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-B05-001","Boutique","/angelcare-marketplace/admin/boutique","/api/angelcare-marketplace/admin/homepage/sections","POST handleCommerceResource","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/homepage/sections/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by FrontendControlCommand."
"CAP-GLOBAL-001","Accueil / cross-domain shell","/angelcare-marketplace/admin","/api/angelcare-marketplace/admin/invoices/:invoiceId","PATCH handleInvoice","marketplace.admin.access|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.missions.create|marketplace.family.admin.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/invoices/[invoiceId]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by AdminNavigation; AdminWorkspaceContextNav; GovernedActionProvider."
"CAP-B10-001","Finance","/angelcare-marketplace/admin/finance","/api/angelcare-marketplace/admin/invoices","POST handleInvoices","marketplace.admin.access|marketplace.operations.view|marketplace.operations.missions.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.merchandising.view|marketplace.merchandising.manage|marketplace.operations.missions.create|marketplace.family.admin.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/invoices/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by FinanceControlLedger."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/audiences","POST handleLiveGovernance","marketplace.live_experience.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/audiences/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/audiences","PATCH handleLiveGovernance","marketplace.live_experience.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/audiences/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/broadcasts","POST handleLiveCampaigns","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/broadcasts/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/campaigns/:campaignId/actions/:action","POST handleLiveCampaignAction","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/campaigns/[campaignId]/actions/[action]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/campaigns/:campaignId","PATCH handleLiveCampaign","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/campaigns/[campaignId]/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/campaigns","POST handleLiveCampaigns","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/campaigns/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/experiments","POST handleLiveGovernance","marketplace.live_experience.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/experiments/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/experiments","PATCH handleLiveGovernance","marketplace.live_experience.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/experiments/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/placements","POST handleLiveGovernance","marketplace.live_experience.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/placements/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/placements","PATCH handleLiveGovernance","marketplace.live_experience.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/placements/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/popups","POST handleLiveCampaigns","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/popups/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/proof-widgets","POST handleLiveCampaigns","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/proof-widgets/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/schedules","POST handleLiveGovernance","marketplace.live_experience.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/schedules/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/schedules","PATCH handleLiveGovernance","marketplace.live_experience.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/schedules/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/settings","POST handleLiveGovernance","marketplace.live_experience.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/settings/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/settings","PATCH handleLiveGovernance","marketplace.live_experience.view","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/settings/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/simulate","POST handleLiveSimulate","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/simulate/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
"CAP-B06-001","Marketing & promotions","/angelcare-marketplace/admin/growth-experience","/api/angelcare-marketplace/admin/live-experience/sources/refresh","POST handleLiveSourceRefresh","marketplace.live_experience.view|marketplace.live_experience.manage|marketplace.emergency_broadcast.manage|marketplace.live_experience.publish|marketplace.proof_widget.manage","requireMarketplaceApiContext / source domain guard","app/api/angelcare-marketplace/admin/live-experience/sources/refresh/route.ts","VISIBLE_ENABLED_OR_DISABLED_WITH_REASON","SOURCE_REVIEWED","STATIC_VERIFIED_RUNTIME_GATE","Server handler chain inspected; frontend behavior is represented by GrowthExperienceCommand."
