"api_route","methods","handler_symbols","business_domain","capability_ids","permission_guard","read_write","mutation_type","operator_facing_indirectly","authority_classification","review_status","evidence"
"/api/angelcare-marketplace/admin/navigation/publish","POST","handleCommerceAction","Boutique","CAP-B05-001","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","WRITE","POST via handleCommerceAction","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/navigation/publish/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/navigation/reorder","POST","handleCommerceAction","Boutique","CAP-B05-001","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","WRITE","POST via handleCommerceAction","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/navigation/reorder/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/navigation","GET|POST","handleCommerceResource","Boutique","CAP-B05-001","marketplace.media.manage|marketplace.media.view|marketplace.homepage.manage|marketplace.homepage.view|marketplace.navigation.manage|marketplace.navigation.view|marketplace.categories.manage|marketplace.catalog.view|marketplace.catalog.manage|marketplace.merchandising.manage|marketplace.merchandising.view|marketplace.publication.manage|marketplace.commerce.view|marketplace.commerce.|marketplace.catalog.purge|marketplace.media.replaced|marketplace.media.uploaded|marketplace.media.transformed","READ_WRITE","POST via handleCommerceResource","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/navigation/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/network-capacity-grid","GET","handleNetworkCapacitySnapshot","Prestataires & fournisseurs","CAP-B08-001","marketplace.providers.view","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/network-capacity-grid/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/operating/approvals/:approvalId/decision","POST","handleOperatingApprovalDecision","Opérations","CAP-B07-001","marketplace.operating_kernel.manage|marketplace.operating_kernel.view|marketplace.operating_kernel.approve","WRITE","POST via handleOperatingApprovalDecision","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/operating/approvals/[approvalId]/decision/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/operating/cases/:caseId/approvals","POST","handleOperatingApprovals","Opérations","CAP-B07-001","marketplace.operating_kernel.manage|marketplace.operating_kernel.view|marketplace.operating_kernel.approve","WRITE","POST via handleOperatingApprovals","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/operating/cases/[caseId]/approvals/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/operating/cases/:caseId/assignments","POST","handleOperatingCaseAssignment","Opérations","CAP-B07-001","marketplace.operating_kernel.manage|marketplace.operating_kernel.view|marketplace.operating_kernel.approve","WRITE","POST via handleOperatingCaseAssignment","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/operating/cases/[caseId]/assignments/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/operating/cases/:caseId/comments","POST","handleOperatingComment","Opérations","CAP-B07-001","marketplace.operating_kernel.manage|marketplace.operating_kernel.view|marketplace.operating_kernel.approve","WRITE","POST via handleOperatingComment","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/operating/cases/[caseId]/comments/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/operating/cases/:caseId/evidence","POST","handleOperatingEvidence","Opérations","CAP-B07-001","marketplace.operating_kernel.manage|marketplace.operating_kernel.view|marketplace.operating_kernel.approve","WRITE","POST via handleOperatingEvidence","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/operating/cases/[caseId]/evidence/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/operating/cases/:caseId/exceptions","POST","handleOperatingExceptions","Opérations","CAP-B07-001","marketplace.operating_kernel.manage|marketplace.operating_kernel.view|marketplace.operating_kernel.approve","WRITE","POST via handleOperatingExceptions","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/operating/cases/[caseId]/exceptions/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/operating/cases/:caseId/recovery","POST","handleOperatingRecovery","Opérations","CAP-B07-001","marketplace.operating_kernel.manage|marketplace.operating_kernel.view|marketplace.operating_kernel.approve","WRITE","POST via handleOperatingRecovery","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/operating/cases/[caseId]/recovery/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/operating/cases/:caseId","GET","handleOperatingCaseDossier","Opérations","CAP-B07-001","marketplace.operating_kernel.manage|marketplace.operating_kernel.view|marketplace.operating_kernel.approve","READ","NOT_APPLICABLE","YES","SUPPORTING_READ_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/operating/cases/[caseId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/operating/cases/:caseId/transition","POST","handleOperatingCaseTransition","Opérations","CAP-B07-001","marketplace.operating_kernel.manage|marketplace.operating_kernel.view|marketplace.operating_kernel.approve","WRITE","POST via handleOperatingCaseTransition","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/operating/cases/[caseId]/transition/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/operating/cases","GET|POST","handleOperatingCases","Opérations","CAP-B07-001","marketplace.operating_kernel.manage|marketplace.operating_kernel.view|marketplace.operating_kernel.approve","READ_WRITE","POST via handleOperatingCases","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/operating/cases/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/operating/evidence/:evidenceId/review","POST","handleOperatingEvidenceReview","Opérations","CAP-B07-001","marketplace.operating_kernel.manage|marketplace.operating_kernel.view|marketplace.operating_kernel.approve","WRITE","POST via handleOperatingEvidenceReview","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/operating/evidence/[evidenceId]/review/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/operating/exceptions/:exceptionId/transition","POST","handleOperatingExceptionTransition","Opérations","CAP-B07-001","marketplace.operating_kernel.manage|marketplace.operating_kernel.view|marketplace.operating_kernel.approve","WRITE","POST via handleOperatingExceptionTransition","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/operating/exceptions/[exceptionId]/transition/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/orders/:orderId/lines","POST","handleAdminOrderLineEvent","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","WRITE","POST via handleAdminOrderLineEvent","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/orders/[orderId]/lines/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/orders/:orderId","PATCH","handleAdminEnterpriseOrder","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","WRITE","PATCH via handleAdminEnterpriseOrder","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/orders/[orderId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/orders","GET|POST","handleAdminOrders","Commandes & réservations","CAP-B04-001","marketplace.admin.access|marketplace.family.admin.view|marketplace.family.admin.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.finance.exceptions.approve|marketplace.operations.missions.create|marketplace.operations.view|marketplace.catalog.suppliers.manage|marketplace.catalog.suppliers.view","READ_WRITE","POST via handleAdminOrders","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/orders/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/payments/:paymentIntentId/refund","POST","handleAdminPaymentRefund","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","WRITE","POST via handleAdminPaymentRefund","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/payments/[paymentIntentId]/refund/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/payments/:paymentIntentId","GET|PATCH","handleAdminPayment","Trust & qualité","CAP-B11-001","marketplace.admin.access|marketplace.family.admin.view|marketplace.family.admin.manage|marketplace.finance.view|marketplace.finance.manage|marketplace.finance.exceptions.approve|marketplace.operations.missions.create|marketplace.operations.view|marketplace.catalog.suppliers.manage|marketplace.catalog.suppliers.view","READ_WRITE","PATCH via handleAdminPayment","YES","OPERATOR_CAPABILITY_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/payments/[paymentIntentId]/route.ts; route exports, imported handler chain and server permission authority inspected."
"/api/angelcare-marketplace/admin/payments/reconciliation/:itemId/transition","POST","handleAdminPaymentReconciliationTransition","Accueil / cross-domain shell","CAP-GLOBAL-001","marketplace.finance.view|marketplace.finance.reconciliation.manage|marketplace.finance.price_books.manage|marketplace.finance.exceptions.approve|marketplace.security.manage|marketplace.operations.view|marketplace.operations.missions.manage","WRITE","POST via handleAdminPaymentReconciliationTransition","YES","SUPPORTING_MUTATION_AUTHORITY","SOURCE_REVIEWED","app/api/angelcare-marketplace/admin/payments/reconciliation/[itemId]/transition/route.ts; route exports, imported handler chain and server permission authority inspected."
