"source_item_id","source_kind","source_file","route","batch_mapping","exported_symbols","imports","referenced_components","repository_service_symbols","redirect_information","operator_relevance","capability_ids","review_status","authority_classification","final_disposition","evidence"
"PAGE-310","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/marketplace/page.tsx","/angelcare-marketplace/admin/marketplace","UNMAPPED","NONE","@/angelcare-marketplace/auth/context|@/angelcare-marketplace/marketplace-core/components/MarketplaceCommand|@/angelcare-marketplace/marketplace-core/repository","auth/context|marketplace-core/components/MarketplaceCommand|marketplace-core/repository","repository","NONE","YES","CAP-B01-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/marketplace/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-311","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/media/folders/page.tsx","/angelcare-marketplace/admin/media/folders","B05","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B05-006","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/media/folders/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-312","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/media/library/page.tsx","/angelcare-marketplace/admin/media/library","B05","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B05-006","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/media/library/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-313","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/media/optimization/page.tsx","/angelcare-marketplace/admin/media/optimization","B05","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B05-006","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/media/optimization/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-314","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/media/page.tsx","/angelcare-marketplace/admin/media","B05","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B05-006","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/media/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-315","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/media/rights/page.tsx","/angelcare-marketplace/admin/media/rights","B05","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B05-006","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/media/rights/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-316","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/media/upload/page.tsx","/angelcare-marketplace/admin/media/upload","B05","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B05-006","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/media/upload/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-317","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/media/usage/page.tsx","/angelcare-marketplace/admin/media/usage","B05","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B05-006","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/media/usage/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-318","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/merchandising/available-now/page.tsx","/angelcare-marketplace/admin/merchandising/available-now","B06","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B06-005","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/merchandising/available-now/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-319","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/merchandising/best-picks/page.tsx","/angelcare-marketplace/admin/merchandising/best-picks","B06","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B06-005","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/merchandising/best-picks/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-320","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/merchandising/calendar/page.tsx","/angelcare-marketplace/admin/merchandising/calendar","B06","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B06-005","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/merchandising/calendar/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-321","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/merchandising/collections/page.tsx","/angelcare-marketplace/admin/merchandising/collections","B02|B06","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B02-006","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/merchandising/collections/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-322","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/merchandising/featured/page.tsx","/angelcare-marketplace/admin/merchandising/featured","B06","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B06-005","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/merchandising/featured/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-323","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/merchandising/history/page.tsx","/angelcare-marketplace/admin/merchandising/history","B06","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B06-005","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/merchandising/history/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-324","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/merchandising/new-arrivals/page.tsx","/angelcare-marketplace/admin/merchandising/new-arrivals","B06","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B06-005","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/merchandising/new-arrivals/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-325","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/merchandising/page.tsx","/angelcare-marketplace/admin/merchandising","B02|B06","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B06-005","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/merchandising/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-326","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/merchandising/placements/page.tsx","/angelcare-marketplace/admin/merchandising/placements","B06","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B06-005","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/merchandising/placements/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-327","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/merchandising/popular/page.tsx","/angelcare-marketplace/admin/merchandising/popular","B06","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B06-005","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/merchandising/popular/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-328","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/merchandising/rules/page.tsx","/angelcare-marketplace/admin/merchandising/rules","B06","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B06-005","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/merchandising/rules/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-329","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/modules/[moduleKey]/page.tsx","/angelcare-marketplace/admin/modules/:moduleKey","UNMAPPED","metadata","next/link|lucide-react|@/angelcare-marketplace/auth/context|@/angelcare-marketplace/server/repository|@/angelcare-marketplace/design-system/marketplace.module.css|@/angelcare-marketplace/design-system/ui","auth/context|server/repository|design-system/marketplace.module.css|design-system/ui","repository","NONE","YES","CAP-GLOBAL-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/modules/[moduleKey]/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-330","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/modules/page.tsx","/angelcare-marketplace/admin/modules","B11","metadata","@/angelcare-marketplace/domain/types|@/angelcare-marketplace/auth/context|@/angelcare-marketplace/features/admin/ModuleRegistryClient|@/angelcare-marketplace/components/FoundationUnavailable|@/angelcare-marketplace/design-system/ui|@/angelcare-marketplace/server/repository","domain/types|auth/context|features/admin/ModuleRegistryClient|components/FoundationUnavailable|design-system/ui|server/repository","repository","NONE","YES","CAP-B11-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/modules/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-331","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/my-workspace/page.tsx","/angelcare-marketplace/admin/my-workspace","UNMAPPED","dynamic","@/angelcare-marketplace/auth/context|@/angelcare-marketplace/enterprise-command/components/OperatorWorkspace","auth/context|enterprise-command/components/OperatorWorkspace","NONE","NONE","YES","CAP-B07-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/my-workspace/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-332","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/navigation/footer/page.tsx","/angelcare-marketplace/admin/navigation/footer","B05","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/navigation/footer/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-333","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/navigation/header/page.tsx","/angelcare-marketplace/admin/navigation/header","B05","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B05-007","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/navigation/header/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-334","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/navigation/history/page.tsx","/angelcare-marketplace/admin/navigation/history","B05","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/navigation/history/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-335","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/navigation/mega-menu/page.tsx","/angelcare-marketplace/admin/navigation/mega-menu","B05","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/navigation/mega-menu/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-336","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/navigation/mobile/page.tsx","/angelcare-marketplace/admin/navigation/mobile","B05","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B05-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/navigation/mobile/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-337","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/navigation/page.tsx","/angelcare-marketplace/admin/navigation","B05","NONE","@/angelcare-marketplace/commerce-studio/admin-pages","commerce-studio/admin-pages","NONE","NONE","YES","CAP-B05-007","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/navigation/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
"PAGE-338","ADMIN_PAGE","app/angelcare-marketplace/(protected)/admin/objects/[objectType]/[objectId]/page.tsx","/angelcare-marketplace/admin/objects/:objectType/:objectId","UNMAPPED","NONE","@/angelcare-marketplace/auth/context|@/angelcare-marketplace/sovereign-control/components/ObjectDossier|@/angelcare-marketplace/sovereign-control/repository","auth/context|sovereign-control/components/ObjectDossier|sovereign-control/repository","repository","NONE","YES","CAP-B11-001","SOURCE_REVIEWED","CANONICAL_OR_CONTEXTUAL_OPERATOR_SURFACE","MAPPED_TO_IMPLEMENTED_CAPABILITY","app/angelcare-marketplace/(protected)/admin/objects/[objectType]/[objectId]/page.tsx; source imports/handlers reconciled against completed approved-screen and Batch evidence."
