file,line,risk,matches,code
app/(protected)/hr/onboarding/_components/OnboardingCommandCenter.tsx,1394,review,angelcare_text_logo,"message: `Bonjour ${candidateName || selected.title}, nous vous rappelons votre session d’orientation Angelcare. Merci de confirmer votre disponibilité et d’arriver à l’heure prévue. L’équipe RH reste disponible pour toute question.`"
app/(protected)/hr/onboarding/_components/OnboardingCommandCenter.tsx,1408,review,angelcare_text_logo,"message: `Bonjour ${candidateName || selected.title}, dans le cadre du suivi de votre intégration Angelcare, nous préparons votre point de période d’essai. Merci de partager tout retour, besoin d’accompagnement ou blocage avant notre échange.`"
app/(protected)/hr/onboarding/_components/OnboardingCommandCenter.tsx,1415,review,angelcare_text_logo,"message: note || `Bonjour ${candidateName || selected.title}, l’équipe RH Angelcare vous contacte concernant votre onboarding. Merci de revenir vers nous dès que possible.`"
app/(protected)/hr/onboarding/_components/OnboardingCommandCenter.tsx,1456,review,angelcare_text_logo,"title: candidateName || ""New Angelcare Joiner"","
app/(protected)/hr/onboarding/_components/OnboardingCommandCenter.tsx,1464,review,angelcare_text_logo,"email: `${(candidateName || ""new.joiner"").toLowerCase().replace(/\s+/g, ""."")}@angelcare.ma`,"
app/(protected)/hr/employees/_components/EmployeesCommandCenter.tsx,735,review,angelcare_text_logo,"<div className=""text-[10px] font-black uppercase tracking-[0.24em] text-violet-100"">AngelCare</div>"
app/(protected)/hr/employees/_components/HRStaffInPageModalBridge.tsx,51,review,initials_logo,function initials(name: string) {
app/(protected)/hr/employees/_components/HRStaffInPageModalBridge.tsx,239,review,angelcare_text_logo,"window.dispatchEvent(new CustomEvent('angelcare:hr-employee-updated', { detail: { id } }))"
app/(protected)/hr/employees/_components/HRStaffInPageModalBridge.tsx,286,review,initials_logo,"<div className=""grid h-16 w-16 shrink-0 place-items-center rounded-3xl bg-gradient-to-br from-violet-600 to-cyan-500 text-xl font-black text-white shadow-xl"">{initials(fullName)}</div>"
app/(protected)/hr/employees/_components/Employee360DossierModal.tsx,236,review,angelcare_text_logo,"const storageKey = `angelcare-employee-hr-workspace-${employeeId || value(employee, ['email'], 'unknown')}`"
app/(protected)/hr/employees/_components/Employee360DossierModal.tsx,377,review,angelcare_text_logo,"owner: 'HR AngelCare',"
app/(protected)/hr/employees/_components/Employee360DossierModal.tsx,448,review,angelcare_text_logo,"owner: 'HR AngelCare',"
app/(protected)/hr/employees/_components/Employee360DossierModal.tsx,906,review,angelcare_text_logo,"<p className=""text-[11px] font-black uppercase tracking-[0.34em] text-violet-700"">AngelCare HR Command OS</p>"
app/(protected)/hr/employees/_components/Employee360DossierModal.tsx,1003,review,angelcare_text_logo,"<div style={{ fontSize: 10, letterSpacing: 4, fontWeight: 900, color: '#2563eb', textTransform: 'uppercase' }}>AngelCare HR Command OS</div>"
app/(protected)/hr/employees/_components/Employee360DossierModal.tsx,1106,review,angelcare_text_logo,"<div style={{ fontSize: 10, letterSpacing: 4, fontWeight: 900, color: '#2563eb', textTransform: 'uppercase' }}>AngelCare HR Command OS</div>"
app/(protected)/hr/employees/_components/HREmployeeCommunicationHub.tsx,74,review,angelcare_text_logo,"'Rappel des règles de présence AngelCare',"
app/(protected)/hr/employees/_components/HREmployeeCommunicationHub.tsx,119,review,angelcare_text_logo,"'Rappel des règles internes AngelCare',"
app/(protected)/hr/employees/_components/HREmployeeCommunicationHub.tsx,213,review,angelcare_text_logo,return `AngelCare RH | ${categoryLabel} | ${templateTitle} | ${employeeName}`
app/(protected)/hr/employees/_components/HREmployeeCommunicationHub.tsx,245,review,angelcare_text_logo,"Dans le cadre du pilotage RH AngelCare, nous vous contactons au sujet de : ${templateTitle.toLowerCase()}."
app/(protected)/hr/employees/_components/HREmployeeCommunicationHub.tsx,267,review,angelcare_text_logo,"Merci de revenir vers l’équipe RH AngelCare par le canal approprié afin que nous puissions enregistrer la suite donnée, valider le statut et clôturer ou poursuivre le traitement."
app/(protected)/hr/employees/_components/HREmployeeCommunicationHub.tsx,270,review,angelcare_text_logo,Équipe RH AngelCare
app/(protected)/hr/employees/_components/HREmployeeCommunicationHub.tsx,387,review,angelcare_text_logo,Hub RH premium pour piloter les échanges AngelCare avec les collaborateurs :
app/(protected)/revenue-war-room/page.tsx,3,review,angelcare_text_logo,"import { GlobalButton, GlobalHero, GlobalMetric, GlobalNavStrip, GlobalPanel, GlobalRow, GlobalShell, globalGrid } from '@/components/angelcare-enterprise/GlobalEnterpriseUI'"
app/(protected)/revenue-war-room/page.tsx,22,review,angelcare_text_logo,"eyebrow=""AngelCare OPS OS Mega Pack V1"""
app/(protected)/staff-home/page.tsx,15,review,angelcare_text_logo,} from '@/components/angelcare-enterprise/EnterpriseCommandUI'
app/(protected)/staff-home/_components/StaffPortalMemoPanel.tsx,9,review,angelcare_text_logo,const raw = window.localStorage.getItem('angelcare_staff_portal_ack_memos')
app/(protected)/staff-home/_components/StaffPortalMemoPanel.tsx,19,review,angelcare_text_logo,"window.localStorage.setItem('angelcare_staff_portal_ack_memos', JSON.stringify(Array.from(values)))"
app/(protected)/staff-portal-design-system/page.tsx,2,review,angelcare_text_logo,"import { EnterpriseButton, EnterpriseHero, EnterpriseMetric, EnterprisePageShell, EnterprisePanel, EnterpriseRow, enterpriseGrid } from '@/components/angelcare-enterprise/EnterpriseCommandUI'"
app/(protected)/staff-portal-design-system/page.tsx,8,review,angelcare_text_logo,"<EnterpriseHero eyebrow=""Design Language System"" title=""AngelCare Enterprise Command UI"" subtitle=""Reusable premium components for command pages, staff portal, dashboards and enterprise workspaces."" tone=""blue"" />"
app/(protected)/market-os/_lib/seed.ts,26,review,angelcare_text_logo,"id: 'scr-call-trust', kind: 'script', title: 'High-trust qualification call script', scriptType: 'call', version: 'v1.0', content: 'Diagnose urgency, reassure parent, explain AngelCare supervision, propose structured assessment.', owner: 'Brand Lead', status: 'review', priority: 'medium', createdAt: now, updatedAt: now, score: 70, nextAction: 'Manager approval required before SDR usage.'"
app/(protected)/market-os/_lib/seed.ts,32,review,angelcare_text_logo,"id: 'asset-drive-brand', kind: 'asset', title: 'AngelCare premium family trust Drive bank', assetType: 'folder', tags: ['brand', 'proof', 'offers', 'drive'], owner: 'Brand Lead', status: 'active', priority: 'high', createdAt: now, updatedAt: now, driveUrl: '', score: 73, nextAction: 'Attach final Google Drive production folder.'"
app/(protected)/market-os/_lib/store.ts,7,review,angelcare_text_logo,const OFFLINE_KEY = 'angelcare-market-os-v8-offline-cache';
app/(protected)/market-os/_lib/store.ts,29,review,angelcare_text_logo,"if (kind === 'offer') return { ...base, service: base.service || 'AngelCare Service', positioning: base.positioning || base.notes, components: base.components || [], targetSegment: base.targetSegment || 'Families' };"
app/(protected)/market-os/_components/MOSWorkspace.tsx,71,review,angelcare_text_logo,"if (kind === 'offer') return { ...base, kind, service: 'AngelCare Service', positioning: note || 'Premium trust-based support', components: ['Diagnostic', 'Matching', 'Supervision'], targetSegment: 'Families' };"
app/(protected)/market-os/_components/MOSWorkspace.tsx,167,review,angelcare_text_logo,"<div className=""mos-kicker"">AngelCare MOS · V7 Max Operational Layer</div>"
app/(protected)/market-os/_components/MarketOSIndexCommandCenter.tsx,125,review,angelcare_text_logo,"<p className=""text-xs font-black uppercase tracking-[0.35em] text-pink-600"">AngelCare Market-OS</p>"
app/(protected)/connect/page.tsx,1,review,angelcare_text_logo,import AngelCareConnect from '@/app/components/connect/AngelCareConnect'
app/(protected)/connect/page.tsx,6,review,angelcare_text_logo,<AngelCareConnect embedded defaultOpen forceFloating />
app/(protected)/voice-center/page.tsx,24,review,angelcare_text_logo,"<div className=""pill""><ShieldCheck size={16}/> AngelCare Ops OS Module</div>"
app/(protected)/voice-center/page.tsx,54,review,angelcare_text_logo,<h2>Workflow opérationnel AngelCare</h2>
app/(protected)/module-specialization/page.tsx,3,review,angelcare_text_logo,"import { GlobalButton, GlobalHero, GlobalMetric, GlobalNavStrip, GlobalPanel, GlobalRow, GlobalShell, globalGrid } from '@/components/angelcare-enterprise/GlobalEnterpriseUI'"
app/(protected)/module-specialization/page.tsx,22,review,angelcare_text_logo,"eyebrow=""AngelCare OPS OS Mega Pack V1"""
app/(protected)/operations-war-room/page.tsx,3,review,angelcare_text_logo,"import { GlobalButton, GlobalHero, GlobalMetric, GlobalNavStrip, GlobalPanel, GlobalRow, GlobalShell, globalGrid } from '@/components/angelcare-enterprise/GlobalEnterpriseUI'"
app/(protected)/operations-war-room/page.tsx,22,review,angelcare_text_logo,"eyebrow=""AngelCare OPS OS Mega Pack V1"""
app/(protected)/executive-cockpit/page.tsx,3,review,angelcare_text_logo,"import { GlobalButton, GlobalHero, GlobalMetric, GlobalNavStrip, GlobalPanel, GlobalRow, GlobalShell, globalGrid } from '@/components/angelcare-enterprise/GlobalEnterpriseUI'"
app/(protected)/executive-cockpit/page.tsx,22,review,angelcare_text_logo,"eyebrow=""AngelCare OPS OS Mega Pack V1"""
app/(protected)/ai-command-center/page.tsx,3,review,angelcare_text_logo,"import { AICard, AIHero } from '@/components/angelcare-enterprise/AICopilotUI'"
app/(protected)/ai-command-center/market-copilot/page.tsx,2,review,angelcare_text_logo,import { AIHero } from '@/components/angelcare-enterprise/AICopilotUI'
app/(protected)/ai-command-center/academy-copilot/page.tsx,2,review,angelcare_text_logo,import { AIHero } from '@/components/angelcare-enterprise/AICopilotUI'
app/(protected)/ai-command-center/executive-copilot/page.tsx,2,review,angelcare_text_logo,import { AIHero } from '@/components/angelcare-enterprise/AICopilotUI'
app/(protected)/ai-command-center/revenue-copilot/page.tsx,2,review,angelcare_text_logo,import { AIHero } from '@/components/angelcare-enterprise/AICopilotUI'
app/(protected)/ai-command-center/hr-copilot/page.tsx,2,review,angelcare_text_logo,import { AIHero } from '@/components/angelcare-enterprise/AICopilotUI'
app/(protected)/interventions/_components/Phase13ConfigurationCenter.tsx,169,review,angelcare_text_logo,"<div><p className=""text-[10px] font-black uppercase tracking-[0.32em] text-cyan-700"">Mega Phase 13 • Configuration Freedom / No-Code Admin Control</p><h2 className=""mt-3 text-4xl font-black tracking-tight text-slate-950"">Centre de configuration libre AngelCare</h2><p className=""mt-3 max-w-4xl text-sm font-semibold leading-6 text-slate-600"">Les villes, régions, zones, types d’intervention, tarifs MAD, SLA, rôles, statuts, checklists, documents, équipements, options modales et permissions devienne"
app/(protected)/interventions/_components/Phase12ActionModal.tsx,63,review,angelcare_text_logo,"RequestIntakeModal: { title: 'Créer une demande complète', eyebrow: 'Intake patient / client', subtitle: 'Saisie opérationnelle complète avec source, famille, adresse Maroc, estimation MAD et documents.', mode: 'intakeWizard', action: 'request created', primary: 'Créer demande', secondary: 'Créer + triage immédiat', tertiary: 'Enregistrer brouillon', icon: '📥', audit: 'request created', writePath: '/api/interventions/actions → intervention_requests + audit', amountHint: 450, selectors: [{ title:"
app/(protected)/interventions/_components/Phase12ActionModal.tsx,75,review,angelcare_text_logo,"CancelInterventionModal: { title: 'Annuler avec motif et conséquence', eyebrow: 'Annulation contrôlée', subtitle: 'Aucune annulation silencieuse: motif, responsabilité, reprogrammation, finance et notification.', mode: 'cancellationControl', action: 'intervention cancelled', primary: 'Annuler avec motif', secondary: 'Reprogrammer', tertiary: 'Escalader', danger: 'Confirmer annulation', icon: '⛔', audit: 'intervention cancelled', writePath: '/api/interventions/actions → status Annulée + audit', s"
app/(protected)/interventions/_components/InterventionsWorkspace.tsx,24,review,angelcare_text_logo,const STORAGE_KEY = 'angelcare-interventions-os-v2-enterprise'
app/(protected)/interventions/_components/InterventionsWorkspace.tsx,121,review,initials_logo,"function initials(name: string) { return name.split(' ').map(x => x[0]).join('').slice(0, 2).toUpperCase() }"
app/(protected)/interventions/_components/InterventionsWorkspace.tsx,184,review,angelcare_text_logo,"const audit = { id: `aud-${Date.now()}`, at: nowIso(), actor: values.actor || 'Coordinateur AngelCare', role: values.role || 'Ops', entityType, entityId: entityId || values.id || action, event: action, summary: values.summary || `Action ${action} exécutée avec traçabilité production.`, riskLevel: values.riskLevel }"
app/(protected)/interventions/_components/InterventionsWorkspace.tsx,229,review,angelcare_text_logo,"if (action === 'invoice created') next.invoices = [{ id: `inv-${Date.now()}`, orderId: entityId || safeArray(state.orders)[0]?.id || '', reference: `FAC-${Date.now().toString().slice(-9)}`, patientName: values.patientName || safeArray(state.orders).find(o => o.id === entityId)?.patientName || 'Client AngelCare', amountMad: values.amountMad || safeArray(state.orders).find(o => o.id === entityId)?.amountMad || 0, paidMad: 0, status: 'Émise', dueAt: new Date(Date.now()+7*86400000).toISOString() }, "
app/(protected)/interventions/_components/InterventionsWorkspace.tsx,260,review,angelcare_text_logo,"<p className=""text-[10px] font-black uppercase tracking-[0.32em] text-cyan-700"">AngelCare OS</p>"
app/(protected)/interventions/_components/InterventionsWorkspace.tsx,313,review,angelcare_text_logo,"<h2 className=""mt-4 text-3xl font-black tracking-tight text-slate-950 md:text-5xl"">AngelCare Intervention & Dispatch OS</h2>"
app/(protected)/interventions/_components/InterventionsWorkspace.tsx,407,review,angelcare_text_logo,"<p className=""mt-2 max-w-5xl text-sm font-semibold leading-6 text-slate-600"">Cette couche renforce chaque page avec contrôles pré-production, handoffs rôle-à-rôle, preuves d’exécution, packs impression et garde-fous pour usage réel AngelCare au Maroc.</p>"
app/(protected)/interventions/_components/InterventionsWorkspace.tsx,475,review,angelcare_text_logo,"<p className=""mt-2 max-w-5xl text-sm font-semibold leading-6 text-slate-600"">Cette couche garantit que chaque page conserve une file d’exécution, des handovers multi-rôles, des verrous terrain, une exposition MAD et des preuves d’audit exploitables par des équipes réelles AngelCare.</p>"
